CMDLINE python3 /work/sbali/monaural-source-separation/train.py --dataset_spec /work/sbali/monaural-source-separation/experiments/hyperparameter/dataset/t0-2s-10c/4s-waveunet.json --model_spec /work/sbali/monaural-source-separation/experiments/hyperparameter/model/Wave-U-Net/t0-2s-10c/000.json --checkpoint_freq 50
MEM 0.535156 1587741092.3613
MEM 7.191406 1587741092.4615
MEM 9.003906 1587741092.5617
MEM 9.152344 1587741092.6620
MEM 9.593750 1587741092.7623
MEM 9.636719 1587741092.8626
MEM 10.691406 1587741092.9629
MEM 11.035156 1587741093.0632
MEM 12.277344 1587741093.1634
MEM 13.273438 1587741093.2636
MEM 15.101562 1587741093.3639
MEM 16.765625 1587741093.4641
MEM 17.847656 1587741093.5643
MEM 18.707031 1587741093.6645
MEM 19.730469 1587741093.7648
MEM 20.554688 1587741093.8651
MEM 22.902344 1587741093.9653
MEM 23.031250 1587741094.0657
MEM 23.031250 1587741094.1661
MEM 23.031250 1587741094.2665
MEM 24.351562 1587741094.3669
MEM 24.355469 1587741094.4674
MEM 28.453125 1587741094.5678
MEM 28.621094 1587741094.6682
MEM 28.625000 1587741094.7686
MEM 29.714844 1587741094.8689
MEM 29.718750 1587741094.9693
MEM 30.218750 1587741095.0697
MEM 30.449219 1587741095.1701
MEM 30.453125 1587741095.2705
MEM 30.933594 1587741095.3709
MEM 30.937500 1587741095.4713
MEM 30.968750 1587741095.5716
MEM 30.972656 1587741095.6720
MEM 30.972656 1587741095.7724
MEM 30.992188 1587741095.8728
MEM 31.007812 1587741095.9732
MEM 31.027344 1587741096.0736
MEM 31.046875 1587741096.1741
MEM 31.046875 1587741096.2745
MEM 31.046875 1587741096.3749
MEM 38.382812 1587741096.4753
MEM 38.601562 1587741096.5757
MEM 38.800781 1587741096.6760
MEM 48.960938 1587741096.7766
MEM 54.339844 1587741096.8770
MEM 60.742188 1587741096.9773
MEM 62.503906 1587741097.0776
MEM 64.257812 1587741097.1779
MEM 66.562500 1587741097.2781
MEM 67.390625 1587741097.3784
MEM 67.601562 1587741097.4789
MEM 67.601562 1587741097.5791
